formula,target
As1K1Mg,False
Ni1Si1Ti,False
Si1Ti1Ni,False
Co1Si1V,False
Si1V1Co,False
Fe1P1V,False
P1V1Fe,False
Fe1V1P,False
S1Y1F,False
F1S1Y,False
F1Y1S,False
Cl1Y1O,False
O1Y1Cl,False
Cl1O1Y,False
Br1O1Sc,False
O1Sc1Br,False
Br1Sc1O,False
Cl1Sr1F,False
F1Sr1Cl,False
Cl1F1Sr,False
O1Zr1S,False
S1Zr1O,False
O1S1Zr,False
Cl1Zr1N,False
Cl1N1Zr,False
N1Ti1Br,False
Br1N1Ti,False
Br1Ti1N,False
Ge1Li1Zn,False
Ge1Zn1Li,False
Li1Zn1Ge,False
Al1Si1Sr,False
Si1Sr1Al,False
Al1Sr1Si,False
Si1V1Ni,False
Ni1Si1V,False
Co1Si1Cr,False
Cr1Si1Co,False
Cu1Si1Ti,False
Si1Ti1Cu,False
Ni1V1Si,False
Co1Cr1Si,False
Cu1Ti1Si,False
Fe1P1Cr,False
Cr1P1Fe,False
Cr1Fe1P,False
O1Ti1Br,False
Br1O1Ti,False
Br1Ti1O,False
Si1Y1Al,False
C1I1N,False
I1N1C,False
C1N1I,False
Li1Te1Na,False
Na1Te1Li,False
Li1Na1Te,False
Ag1O1Na,False
Na1O1Ag,False
Ag1Na1O,False
Li1Zn1As,True
Ge1Li1Ga,False
Ga1Li1Ge,False
Be1Sb1Na,False
Be1Na1Sb,False
Na1Sb1Be,False
Ga1Ge1Li,False
Cd1P1Li,True
Al1Y1Si,False
Al1Si1Y,False
Cr1Si1Ni,False
Ni1Si1Cr,False
Co1Si1Mn,False
Mn1Si1Co,False
Cr1Ni1Si,False
Co1Mn1Si,False
Ni1P1V,False
P1V1Ni,False
Ni1V1P,False
Br1O1V,False
O1V1Br,False
Br1V1O,False
F1O1In,False
F1In1O,False
In1O1F,False
Co1Fe1Si,False
Co1Si1Fe,False
Fe1Si1Co,False
Cr1Ni1P,False
Cr1P1Ni,False
Ni1P1Cr,False
Co1Mn1P,False
Co1P1Mn,False
Mn1P1Co,False
Br1O1Cr,False
Cr1O1Br,False
Br1Cr1O,False
Na1Sn1N,False
N1Sn1Na,False
N1Na1Sn,False
Fe1Ni1Si,False
Fe1Si1Ni,False
Ni1Si1Fe,False
F1O1Sb,False
B1La1C,False
B1C1La,False
C1La1B,False
O1Sb1F,False
F1Sb1O,False
Nb1Sc1N,False
As1Mn1Na,False
Mn1Na1As,False
As1Na1Mn,False
N1Nb1Sc,False
N1Sc1Nb,False
B1C1Ce,False
B1Ce1C,False
C1Ce1B,False
Co1Si1Ni,False
Ni1Si1Co,False
Co1Ni1Si,False
Fe1Ni1P,False
Ni1P1Fe,False
Fe1P1Ni,False
Cu1P1Mn,False
Mn1P1Cu,False
Cu1Mn1P,False
Mg1Mn1Ge,False
Ge1Mg1Mn,False
Ge1Mn1Mg,False
Al1Mn1Ge,False
S1Zr1Si,False
As1Fe1Na,False
As1Na1Fe,False
Fe1Na1As,False
C1Pr1B,False
B1Pr1C,False
B1C1Pr,False
S1Y1P,False
P1S1Y,False
P1Y1S,False
Al1Ge1Mn,False
Ge1Mn1Al,False
Si1Zr1S,False
S1Si1Zr,False
C1O1La,False
Ge1Mg1Co,False
Co1Mg1Ge,False
Co1Ge1Mg,False
C1Nd1B,False
B1Nd1C,False
B1C1Nd,False
C1La1O,False
La1O1C,False
Rb1S1K,False
K1Rb1S,False
Cr1Nb1N,False
Si1Sr1Ca,False
Ca1Sr1Si,False
Ca1Si1Sr,False
K1S1Rb,False
Co1Y1C,False
C1Y1Co,False
C1Co1Y,False
B1Fe1Nb,False
B1Nb1Fe,False
Fe1Nb1B,False
N1Nb1Cr,False
Cr1N1Nb,False
Ge1Si1Fe,False
Fe1Si1Ge,False
Fe1Ge1Si,False
Li1Sn1Ca,False
Ca1Sn1Li,False
Ca1Li1Sn,False
Li1Si1Ba,False
Ba1Li1Si,False
Ba1Si1Li,False
N1Ni1Sr,False
N1Sr1Ni,False
Ni1Sr1N,False
Cu1Ge1Mg,False
Ge1Mg1Cu,False
Cu1Mg1Ge,False
Li1Y1Ge,False
Ge1Li1Y,False
Ge1Y1Li,False
Ca1Sb1Li,False
Li1Sb1Ca,False
Ba1Li1P,False
Ba1P1Li,False
Li1P1Ba,False
Ca1Li1Sb,False
Rb1Se1Li,False
Li1Se1Rb,False
Li1Rb1Se,False
Li1Te1K,False
K1Te1Li,False
K1Li1Te,False
Cu1Sr1N,False
N1Sr1Cu,False
Cu1N1Sr,False
Ag1O1K,False
K1O1Ag,False
O1Rb1Cu,False
Cu1O1Rb,False
Na1Se1Cu,False
Cu1Na1Se,False
Mg1Na1Sb,False
As1Na1Zn,False
Na1Zn1As,False
B1Ni1Nb,False
B1Co1Mo,False
B1Nb1Ni,False
B1Mo1Co,False
F1O1La,False
Cu1Mg1As,False
As1Cu1Mg,False
As1Mg1Cu,False
In1O1Cl,False
Cl1O1In,False
Ag1K1O,False
As1Zn1Na,False
Cu1Rb1O,False
Cu1Se1Na,False
Mg1Sb1Na,False
Na1Sb1Mg,False
Nb1Ni1B,False
Co1Mo1B,False
F1La1O,False
La1O1F,False
Cl1In1O,False
Si1Y1Ti,False
As1Fe1S,False
P1Ru1S,False
Br1Cr1S,False
Ti1Y1Si,False
Si1Ti1Y,False
Fe1S1As,False
As1S1Fe,False
P1S1Ru,False
Ru1S1P,False
P1Se1Fe,False
Fe1P1Se,False
Fe1Se1P,False
Br1S1Cr,False
Cr1S1Br,False
Na1P1Sn,False
F1Sn1Cl,False
Cl1Sn1F,False
Cl1F1Sn,False
P1Sn1Na,False
Na1Sn1P,False
As1S1Co,False
Co1S1As,False
As1Co1S,False
Co1P1Se,False
Co1Se1P,False
P1Se1Co,False
Cl1Sb1O,False
Cl1O1Sb,False
O1Sb1Cl,False
Ca1Mn1Ge,False
Ge1Mn1Ca,False
Ca1Ge1Mn,False
As1K1Mn,False
As1Mn1K,False
P1Rb1Mn,False
Mn1Rb1P,False
Mn1P1Rb,False
Si1V1Zr,False
Si1Zr1V,False
V1Zr1Si,False
F1O1Nd,False
As1S1Ni,False
As1Ni1S,False
Ni1S1As,False
P1S1Pd,False
P1Pd1S,False
Pd1S1P,False
B1Dy1C,False
C1Dy1B,False
B1C1Dy,False
F1Nd1O,False
Nd1O1F,False
Si1Y1Mn,False
Ge1Sc1Mn,False
As1Cu1S,False
Mn1Si1Y,False
Mn1Y1Si,False
Mn1Sc1Ge,False
Ge1Mn1Sc,False
Cr1Si1Zr,False
Si1Zr1Cr,False
Cr1Zr1Si,False
P1Zr1V,False
P1V1Zr,False
V1Zr1P,False
As1S1Cu,False
Cu1S1As,False
Al1Pd1Ca,False
Si1Y1Fe,False
Fe1Y1Si,False
Ge1Sc1Fe,False
Ru1Sc1Si,False
Mn1Si1Zr,False
Cr1Nb1Si,False
Mn1Zr1Si,False
Mn1Ti1Ge,False
Nb1P1V,False
F1O1Sm,False
Li1Sb1Mn,False
Mn1Sb1Li,False
Li1Mn1Sb,False
Al1Ca1Pd,False
Ca1Pd1Al,False
Fe1Si1Y,False
Fe1Sc1Ge,False
Fe1Ge1Sc,False
Sc1Si1Ru,False
Ru1Si1Sc,False
Cr1Si1Nb,False
Nb1Si1Cr,False
Si1Zr1Mn,False
Ge1Ti1Mn,False
Ge1Mn1Ti,False
P1Zr1Cr,False
As1Cr1Ti,False
As1Ti1Cr,False
Cr1P1Zr,False
Cr1Zr1P,False
Cr1Ti1As,False
P1V1Nb,False
Nb1V1P,False
F1Sm1O,False
O1Sm1F,False
Cu1Mg1Y,False
Mg1Y1Cu,False
Cu1Y1Mg,False
Ni1Y1Al,False
Al1Ni1Y,False
Al1Y1Ni,False
Ca1Ge1Ni,False
Ge1Ni1Ca,False
Ca1Ni1Ge,False
Ca1Pd1Si,False
Ca1Si1Pd,False
Pd1Si1Ca,False
Sc1Si1Rh,False
Rh1Si1Sc,False
Rh1Sc1Si,False
Co1Sc1Ge,False
Co1Ge1Sc,False
Ge1Sc1Co,False
P1Ru1Sc,False
Ru1Sc1P,False
P1Sc1Ru,False
Fe1Si1Zr,False
Mn1Si1Nb,False
Si1Ti1Ru,False
Si1Zr1Fe,False
Fe1Zr1Si,False
Nb1Si1Mn,False
Mn1Nb1Si,False
Ru1Ti1Si,False
Ru1Si1Ti,False
Nb1P1Cr,False
P1Zr1Mn,False
As1Mn1Ti,False
As1Ti1Mn,False
Cr1P1Nb,False
Cr1Nb1P,False
Mn1Zr1P,False
Mn1P1Zr,False
Mn1Ti1As,False
Br1Y1C,False
C1Y1Br,False
Br1C1Y,False
F1O1Eu,False
Eu1O1F,False
Eu1F1O,False
Cu1Y1Al,False
Si1Y1Ni,False
Ga1Ni1Ti,False
Ni1Ti1Ga,False
Ga1Ti1Ni,False
Al1Ni1Zr,False
Al1Zr1Ni,False
Ni1Zr1Al,False
Rh1Si1Ti,False
Co1Ge1Ti,False
As1Fe1Ti,False
Nb1P1Mn,False
P1Ru1Ti,False
As1V1Mn,False
Mg1Y1Zn,False
Mg1Zn1Y,False
Y1Zn1Mg,False
Al1Y1Cu,False
Al1Cu1Y,False
Cu1Ge1Ca,False
Ca1Cu1Ge,False
Ca1Ge1Cu,False
Ni1Y1Si,False
Ni1Si1Y,False
Pd1Sc1Si,False
Sc1Si1Pd,False
Pd1Si1Sc,False
Si1Ti1Rh,False
Rh1Ti1Si,False
Ge1Ti1Co,False
Co1Ti1Ge,False
P1Zr1Fe,False
As1Ti1Fe,False
As1Mn1V,False
Fe1P1Zr,False
Fe1Zr1P,False
Fe1Ti1As,False
Mn1P1Nb,False
Mn1Nb1P,False
P1Ti1Ru,False
Ru1Ti1P,False
Mn1V1As,False
La1S1O,False
O1S1La,False
La1O1S,False
Gd1O1F,False
F1O1Gd,False
F1Gd1O,False
Na1P1Ba,False
Cu1Y1Si,False
Si1Y1Cu,False
Ge1Sc1Cu,False
Cu1Sc1Ge,False
Ca1Mg1Sn,False
Ca1Sn1Mg,False
Ca1Zn1Ge,False
Ge1Zn1Ca,False
As1Cu1Ca,False
As1Ca1Cu,False
Ag1P1Ca,False
P1Sr1Cu,False
Mg1Sn1Ca,False
Mg1Sr1Ge,False
Ba1Mg1Si,False
Mg1Si1Ba,False
Ba1Si1Mg,False
Sr1Zn1Si,False
K1Se1Cu,False
Ni1Si1Zr,False
Ni1Zr1Si,False
Pd1Ti1Si,False
As1Fe1V,False
As1V1Fe,False
O1Sc1I,False
Ba1Cl1F,False
Ba1F1Cl,False
Cl1F1Ba,False
F1O1Tb,False
N1Zr1Br,False
I1N1Ti,False
I1Ti1N,False
N1Ti1I,False
Na1Sr1As,False
Ba1Na1P,False
Ba1P1Na,False
As1Sr1Na,False
As1Na1Sr,False
Cs1Na1S,False
Na1S1Cs,False
Cs1S1Na,False
Na1Te1K,False
K1Te1Na,False
K1Na1Te,False
Cu1Si1Y,False
Cu1Ge1Sc,False
Al1Zn1Y,False
Y1Zn1Al,False
Al1Y1Zn,False
Ga1Mg1Y,False
Ga1Y1Mg,False
Mg1Y1Ga,False
Ag1Ca1P,False
Ca1P1Ag,False
Ca1Ge1Zn,False
Ca1Cu1As,False
Si1Zn1Sr,False
Cu1Sr1P,False
Cu1P1Sr,False
Ge1Mg1Sr,False
Ge1Sr1Mg,False
Si1Sr1Zn,False
Ni1Y1P,False
Ni1P1Y,False
P1Y1Ni,False
K1Zn1As,False
As1K1Zn,False
As1Zn1K,False
Cu1Se1K,False
Cu1K1Se,False
K1Mg1Sb,False
Mg1Sb1K,False
K1Sb1Mg,False
Si1Ti1Pd,False
Si1Zr1Ni,False
Pd1Si1Ti,False
P1Zr1Co,False
Co1P1Zr,False
Co1Zr1P,False
Fe1V1As,False
Se1Y1F,False
F1Se1Y,False
F1Y1Se,False
I1Sc1O,False
La1S1F,False
F1S1La,False
Cl1La1O,False
Cl1O1La,False
I1O1Sc,False
F1La1S,False
F1Sr1Br,False
Br1F1Sr,False
Br1Sr1F,False
O1Tb1F,False
F1Tb1O,False
Br1Zr1N,False
Br1N1Zr,False
La1O1Cl,False
Ca1Ga1Ge,False
Ca1Ge1Ga,False
Al1Ge1Sr,False
Ge1Sr1Al,False
Al1Sr1Ge,False
Ga1Ge1Ca,False
Ni1Si1Nb,False
Cu1Si1Zr,False
Nb1Si1Ni,False
Nb1Ni1Si,False
Cu1Zr1Si,False
Si1Zr1Cu,False
Co1Ge1Cr,False
Co1Cr1Ge,False
Cr1Ge1Co,False
P1Zr1Ni,False
As1Ni1Ti,False
As1Ti1Ni,False
Mo1P1Fe,False
Nb1P1Co,False
Ni1P1Zr,False
Ni1Zr1P,False
Ni1Ti1As,False
Fe1Mo1P,False
Fe1P1Mo,False
Co1P1Nb,False
Co1Nb1P,False
O1S1Pr,False
O1Pr1S,False
Pr1S1O,False
Ce1F1S,False
F1S1Ce,False
