formula,target
Sn1Mg1Pr,False
Yb1Cu1Pb,False
Cu1Y1Mg,False
Ge1Lu1Ti,False
Sc1La1Si,False
Eu1Si1Pt,False
Ca1Si1Mg,False
Sn1Li1Ca,False
In1Cu1Pr,False
Pr1Ni1In,False
P1Ti1Ru,False
O1In1F,False
La1Ru1Ge,False
Sr1F1Cl,False
Pt1Al1Hf,False
N1Li1C,False
Gd1Ga1Mn,False
Rh1Tm1Al,False
Hf1Ir1Sn,False
Li1Sn1Ca,False
Sm1Pd1Zn,False
Ga1Pd1Eu,False
Tb1Ge1Sn,False
S1Sb1Pd,False
Rh1Lu1In,False
Mn1Hf1Si,False
N1Ba1Ni,False
S1Bi1Rh,False
Y1Br1C,False
Rh1Ce1Sn,False
Li1Ca1Bi,False
Zn1Nd1Pd,False
K1As1Zn,False
Al1Pd1Lu,False
Co1C1Er,False
O1Cu1Na,False
Ge1Tm1Pt,False
As1Tm1Se,False
I1Lu1O,False
Co1Tm1C,False
P1Gd1Pd,False
In1Pd1Tm,False
Pd1Y1Pb,False
Er1Sn1Pd,False
C1O1La,False
N1Br1C,False
Er1Ag1Pb,False
Ir1Ge1Tb,False
Au1P1Ca,False
Ti1Ge1Gd,False
Si1La1Fe,False
Zn1As1Na,False
Te1Pt1Bi,False
Ce1Ge1Ru,False
Sb1Sn1Li,False
Ta1P1Ru,False
La1Cl1Se,False
Cl1La1Se,False
Ge1Ni1Ce,False
Ir1Si1La,False
Pr1Si1Mn,False
B1C1Nd,False
Se1Fe1Sb,False
Nb1Se1I,False
Sr1Mg1Pb,False
Eu1Pt1Sn,False
Pd1Dy1Pb,False
Eu1Sn1Cd,False
Ru1Te1Sb,False
Mg1Yb1Au,False
Ti1O1Cl,False
Rh1Ge1Pr,False
Ta1Ge1Mn,False
Si1Cr1Zr,False
I1Te1Bi,False
S1Br1Lu,False
As1La1Te,False
Zn1Rh1Ho,False
Pt1Sc1P,False
Pr1Ga1Mg,False
Mn1Pd1Ge,False
Cs1Au1Te,False
Pr1Ge1Sc,False
Zr1Te1Sn,False
N1O1Ta,False
Fe1N1Ni,False
Ce1Pt1Al,False
Si1Cr1Co,False
Ir1Er1Ge,False
Pd1Al1Pr,False
In1Pt1Er,False
P1Cr1Fe,False
Co1Ge1Ho,False
Sm1As1Pt,False
P1Fe1Cr,False
Sr1Mg1Sn,False
Ag1Si1Tm,False
In1Nd1Rh,False
Ga1Ni1Zr,False
Sb1Yb1S,False
Li1Ge1Ga,False
Tm1Sb1Zr,False
Cd1Sb1Au,True
Pd1P1Se,False
Pr1Au1Ge,False
Sb1Te1Pr,False
Bi1Ni1Se,False
Rh1Si1Lu,False
Hf1Si1Pt,False
Cd1Sm1Tl,False
Si1Nd1Ru,False
Ge1Ho1Ir,False
Y1Ag1Sn,False
Cu1Ho1In,False
In1Pt1Y,False
O1Eu1Br,False
Ho1Ge1Mn,False
Cu1Dy1Al,False
Pr1Br1O,False
Sc1Br1O,False
Ga1Er1Mn,False
Pr1Ge1Rh,False
Ta1Ni1Ge,False
Te1Ga1Cl,False
Pt1In1Ho,False
Sr1Cu1As,False
Pd1Eu1Ga,False
Sb1Ce1Se,False
Nd1Si1Ir,False
Ge1Au1Y,False
Dy1S1Cl,False
Si1Fe1Ho,False
Pb1Ce1Au,False
Al1O1Cl,False
Mo1B1Co,False
Rh1Ge1Mn,False
Sn1Ag1Tb,False
Pb1Mg1Ba,False
Mg1Ho1Au,False
P1Ir1Se,False
Er1S1As,False
Zn1Pb1Ba,False
P1Ca1Cu,False
Y1As1Se,False
As1Pd1Se,False
Ga1Ho1Pd,False
Ge1Nb1Sb,False
Ta1Mn1Si,False
Cl1Er1S,False
Pd1Si1Eu,False
Al1Gd1Ni,False
Pb1Yb1Pd,False
Si1Co1Sm,False
Rh1Zn1La,False
Y1Ga1Ni,False
Sn1Cu1Dy,False
Na1Mn1Bi,False
Au1Al1Ce,False
As1Li1Be,False
Co1Ge1Tb,False
Tl1Zn1Er,False
Sn1Li1Tm,False
Ti1Sn1Sb,False
Si1Er1Cu,False
As1Tb1Pd,False
Mg1Pr1Sn,False
Rh1Dy1Sn,False
S1Ho1As,False
S1Sb1I,False
Pd1Yb1Pb,False
Sm1Pd1In,False
Ti1Pd1Si,False
Si1Sc1Sm,False
Ta1Sb1Ru,True
Co1As1Li,False
Yb1Al1Pd,False
Ag1Pr1Mg,False
Ga1Pt1Zr,False
Li1Ba1As,False
La1Sb1Te,False
Si1Lu1Ag,False
Si1Cu1Pr,False
O1F1Ho,False
Ge1Yb1Ga,False
Ge1Ni1Dy,False
Co1Ga1Dy,False
Mn1Ge1Pr,False
Si1Rh1Er,False
In1Pd1Lu,False
Zn1Sn1Pr,False
Os1Ge1Ti,False
Mo1Hf1Si,False
Ni1Si1Y,False
Mn1V1As,False
Ge1Ce1Ag,False
Pd1Eu1Mg,False
Gd1P1Pt,False
In1Mg1Y,False
Be1Sb1Na,False
Ni1P1Rh,False
Y1Au1In,False
Se1Sb1Rh,False
Ce1S1P,False
Na1Al1Ge,False
Y1C1Co,False
Ce1Pb1Rh,False
In1Sm1Pd,False
Al1Dy1Zn,False
La1Sb1Pd,False
Ga1Dy1Cd,False
Yb1Sn1Pd,False
Hg1Ca1Sn,False
As1Fe1Se,False
La1Pd1Tl,False
O1Bi1Cl,False
Ga1Zr1Co,False
Pt1Tm1Ge,False
Ge1Li1Ho,False
Zn1La1In,False
Si1W1Hf,False
Cu1Ca1Bi,False
Ni1Dy1Ga,False
Ca1Ge1Cd,False
Dy1Mg1Pd,False
S1Br1Sb,False
Rh1In1Tm,False
C1Co1Tb,False
Pt1Al1Mn,False
Nd1P1Ir,False
Sn1Ge1Er,False
Mg1Ag1Nd,False
Si1Ce1Fe,False
Ag1Sn1Er,False
Li1Sn1Y,False
Tl1Cd1Nd,False
Si1Pt1Gd,False
Ni1Tm1P,False
Cu1Dy1Cd,False
B1Fe1Nb,False
Zr1P1Fe,False
Y1Ge1Pd,False
Ni1S1Sb,False
As1S1La,False
Au1Bi1Sr,False
Ge1Y1Mn,False
Li1Ho1Ge,False
Pb1Eu1Cd,False
Sm1Pt1In,False
Ho1Sn1Ni,False
Ge1Ca1Au,False
Co1Ge1Te,False
Ga1Pd1Dy,False
Zr1Fe1Si,False
N1Ca1Ga,False
Zn1Y1Ge,False
Y1Se1F,False
Er1Ga1Mn,False
Au1Yb1Al,False
Sb1Eu1Ag,False
P1Au1Ca,False
O1Yb1F,False
Zr1Ru1As,False
Mg1Dy1Ag,False
Pd1Sb1S,False
Bi1Sr1Li,False
V1P1Nb,False
Al1Pr1Ni,False
Tm1Ge1Co,False
Mg1Yb1Pd,False
Sn1Yb1Mg,False
Dy1Rh1Bi,False
Zr1Mn1Si,False
Zn1Eu1Ge,False
Co1Ga1Hf,False
Eu1Sb1Cu,False
Ag1Ge1Ca,False
In1Ni1Y,False
Si1Pt1Pr,False
Pb1Zn1Yb,False
Cu1Al1Lu,False
Se1Cs1Au,False
Ta1Ge1Ni,False
Bi1Ca1Ag,False
K1Mn1As,False
Lu1Sn1Li,False
Sn1La1Ni,False
Dy1Si1Co,False
Si1Ti1Dy,False
As1Pt1Sm,False
Sm1Ir1Ge,False
Ge1Co1Pr,False
Cr1Br1S,False
Rh1As1V,False
Ce1Fe1Si,False
P1Rh1Zr,False
Yb1Bi1Ag,False
Pd1P1La,False
Mn1Dy1Ga,False
Sm1Ni1In,False
Ga1Sr1Sn,False
As1Ni1Ta,False
In1Tm1Rh,False
Sn1Pr1Zn,False
In1Pr1Au,False
Rh1La1Sn,False
W1Hf1Si,False
Ir1Tm1Sn,False
Ru1Ge1Sm,False
S1Br1Dy,False
Cu1Tb1Al,False
Ca1Rb1Sb,False
Al1Y1Mg,False
In1Pt1Dy,False
Al1Pt1Zr,False
Eu1Ag1Sb,False
V1P1Ni,False
Ge1Cu1Gd,False
Gd1S1P,False
Tm1Pd1As,False
Co1Se1As,False
In1Sc1Pt,False
Ag1P1Ba,False
Pd1In1Ho,False
Ag1Ce1Mg,False
Ni1P1W,False
Co1Al1Ce,False
Ca1Ge1Cu,False
Hf1Co1Sn,False
Al1Au1Y,False
Zn1Ca1Ge,False
Si1Pd1Pr,False
Al1Y1Cu,False
Ce1Ga1Mg,False
Ni1Dy1Al,False
In1Pt1Gd,False
S1Gd1Sb,False
Pd1Mg1Eu,False
Sb1Te1La,False
Co1S1As,False
Ge1Yb1Rh,False
Br1S1Mo,False
Sn1Pd1Yb,False
Si1Co1V,False
S1Os1P,False
F1O1La,False
As1Si1Ta,False
Sn1Au1Pr,False
Mg1Y1Al,False
F1Sm1Cl,False
Mn1Er1Ge,False
Au1Sr1Sb,False
Br1O1Yb,False
Au1Ca1In,False
Ce1Co1Al,False
Sr1Al1Si,False
Ga1Pd1Er,False
In1Ir1Gd,False
Dy1Ni1In,False
Zn1Pt1Yb,False
F1Nd1O,False
Tb1F1O,False
Zn1Pd1Ho,False
Cu1Sm1Cd,False
S1Hf1Si,False
Tm1Zr1Sb,False
Ge1Sc1Sm,False
Sb1Ni1La,False
Rh1Hf1Ga,False
Mn1Y1Si,False
Yb1Si1Ag,False
